timestamp_iso,elapsed_s,x_g,y_g,z_g
2026-08-29T21:30:25.014774,7.260247,0.010858,-0.005368,0.989664
2026-08-29T21:30:25.014974,7.260447,0.009760,-0.005612,0.990152
2026-08-29T21:30:25.046722,7.292195,0.007198,-0.006466,0.990640
2026-08-29T21:30:25.046922,7.292395,0.005856,-0.007686,0.990762
2026-08-29T21:30:25.075621,7.321094,0.004148,-0.008784,0.991006
2026-08-29T21:30:25.104465,7.349938,0.005856,-0.009028,0.991006
2026-08-29T21:30:25.104671,7.350144,0.008784,-0.007442,0.990762
2026-08-29T21:30:25.132937,7.378410,0.010126,-0.006222,0.990884
2026-08-29T21:30:25.163299,7.408772,0.010736,-0.005612,0.990030
2026-08-29T21:30:25.163369,7.408842,0.009028,-0.005978,0.989664
2026-08-29T21:30:25.195282,7.440755,0.005612,-0.008540,0.991006
2026-08-29T21:30:25.223331,7.468804,0.003782,-0.008906,0.991128
2026-08-29T21:30:25.254878,7.500351,0.005124,-0.008784,0.990762
2026-08-29T21:30:25.255040,7.500513,0.007808,-0.006832,0.990640
2026-08-29T21:30:25.283354,7.528827,0.009882,-0.005124,0.990640
2026-08-29T21:30:25.316656,7.562129,0.010248,-0.005368,0.989420
