# accel_live capture
# started_utc: 2026-09-07T14:03:54.026026+00:00
# source: /dev/cu.usbmodem101
# odr_hz_nominal: 1660
# accel_range_g: 16
# full ODR, undecimated - captured via the board's on-device
# RAM buffer and dumped after stop, not streamed live.
# t_s is relative to the first sample of this recording;
# t_us is the board's raw micros() reading for that sample.
# host_iso is host arrival time, for cross-reference only.
t_s,t_us,x_g,y_g,z_g,host_iso
1.321287,2662994309,-0.0239,-0.0425,1.0160,2026-09-07T14:04:02.078301+00:00
1.322308,2662995330,-0.0229,-0.0449,1.0160,2026-09-07T14:04:02.080693+00:00
1.323330,2662996352,-0.0210,-0.0395,1.0189,2026-09-07T14:04:02.083128+00:00
1.324353,2662997375,-0.0215,-0.0425,1.0219,2026-09-07T14:04:02.085655+00:00
1.325375,2662998397,-0.0205,-0.0415,1.0214,2026-09-07T14:04:02.088023+00:00
1.326406,2662999428,-0.0185,-0.0454,1.0224,2026-09-07T14:04:02.090536+00:00
1.327428,2663000450,-0.0205,-0.0449,1.0214,2026-09-07T14:04:02.092896+00:00
1.328451,2663001473,-0.0215,-0.0459,1.0185,2026-09-07T14:04:02.095382+00:00
1.329491,2663002513,-0.0220,-0.0425,1.0248,2026-09-07T14:04:02.097786+00:00
1.330536,2663003558,-0.0229,-0.0415,1.0199,2026-09-07T14:04:02.100366+00:00
1.331558,2663004580,-0.0234,-0.0444,1.0238,2026-09-07T14:04:02.102779+00:00
1.332581,2663005603,-0.0224,-0.0439,1.0194,2026-09-07T14:04:02.105400+00:00
1.333617,2663006639,-0.0215,-0.0429,1.0238,2026-09-07T14:04:02.107785+00:00
1.334650,2663007672,-0.0224,-0.0459,1.0228,2026-09-07T14:04:02.110110+00:00
1.335671,2663008693,-0.0185,-0.0420,1.0189,2026-09-07T14:04:02.112598+00:00
1.336693,2663009715,-0.0215,-0.0454,1.0204,2026-09-07T14:04:02.115099+00:00
1.337714,2663010736,-0.0215,-0.0464,1.0228,2026-09-07T14:04:02.117410+00:00
1.338736,2663011758,-0.0220,-0.0429,1.0189,2026-09-07T14:04:02.119776+00:00
1.339757,2663012779,-0.0239,-0.0420,1.0165,2026-09-07T14:04:02.122131+00:00
1.340779,2663013801,-0.0224,-0.0420,1.0185,2026-09-07T14:04:02.124643+00:00
1.341803,2663014825,-0.0190,-0.0429,1.0150,2026-09-07T14:04:02.126996+00:00
1.342879,2663015901,-0.0210,-0.0449,1.0126,2026-09-07T14:04:02.129317+00:00
1.343902,2663016924,-0.0273,-0.0444,1.0121,2026-09-07T14:04:02.134209+00:00
1.344924,2663017946,-0.0205,-0.0410,1.0111,2026-09-07T14:04:02.134232+00:00
1.345946,2663018968,-0.0224,-0.0449,1.0106,2026-09-07T14:04:02.136898+00:00
1.346972,2663019994,-0.0229,-0.0464,1.0121,2026-09-07T14:04:02.139802+00:00
1.347999,2663021021,-0.0205,-0.0439,1.0058,2026-09-07T14:04:02.143475+00:00
1.349022,2663022044,-0.0195,-0.0420,1.0048,2026-09-07T14:04:02.144036+00:00
1.350044,2663023066,-0.0205,-0.0464,1.0141,2026-09-07T14:04:02.146580+00:00
1.351075,2663024097,-0.0200,-0.0473,1.0136,2026-09-07T14:04:02.148794+00:00
1.352096,2663025118,-0.0195,-0.0473,1.0160,2026-09-07T14:04:02.151503+00:00
1.353118,2663026140,-0.0210,-0.0439,1.0150,2026-09-07T14:04:02.154211+00:00
1.354140,2663027162,-0.0195,-0.0420,1.0106,2026-09-07T14:04:02.156467+00:00
1.355181,2663028203,-0.0161,-0.0454,1.0131,2026-09-07T14:04:02.158896+00:00
1.356214,2663029236,-0.0224,-0.0420,1.0180,2026-09-07T14:04:02.161540+00:00
1.357237,2663030259,-0.0244,-0.0434,1.0131,2026-09-07T14:04:02.163455+00:00
1.358260,2663031282,-0.0249,-0.0434,1.0136,2026-09-07T14:04:02.165861+00:00
1.359283,2663032305,-0.0210,-0.0429,1.0160,2026-09-07T14:04:02.168308+00:00
1.360307,2663033329,-0.0215,-0.0444,1.0253,2026-09-07T14:04:02.171069+00:00
1.361335,2663034357,-0.0200,-0.0444,1.0175,2026-09-07T14:04:02.173107+00:00
1.362357,2663035379,-0.0220,-0.0449,1.0189,2026-09-07T14:04:02.175892+00:00
1.363379,2663036401,-0.0190,-0.0454,1.0224,2026-09-07T14:04:02.178471+00:00
1.364420,2663037442,-0.0185,-0.0464,1.0224,2026-09-07T14:04:02.180483+00:00
1.365462,2663038484,-0.0234,-0.0493,1.0170,2026-09-07T14:04:02.182885+00:00
1.366484,2663039506,-0.0234,-0.0420,1.0185,2026-09-07T14:04:02.185062+00:00
1.367506,2663040528,-0.0244,-0.0493,1.0199,2026-09-07T14:04:02.187553+00:00
1.368547,2663041569,-0.0244,-0.0429,1.0199,2026-09-07T14:04:02.190018+00:00
1.369579,2663042601,-0.0224,-0.0464,1.0194,2026-09-07T14:04:02.192360+00:00
1.370601,2663043623,-0.0220,-0.0449,1.0204,2026-09-07T14:04:02.194780+00:00
1.371622,2663044644,-0.0166,-0.0429,1.0180,2026-09-07T14:04:02.197209+00:00
1.372651,2663045673,-0.0224,-0.0488,1.0204,2026-09-07T14:04:02.199640+00:00
1.373672,2663046694,-0.0224,-0.0434,1.0146,2026-09-07T14:04:02.202029+00:00
1.374694,2663047716,-0.0190,-0.0454,1.0165,2026-09-07T14:04:02.204373+00:00
1.375715,2663048737,-0.0249,-0.0439,1.0131,2026-09-07T14:04:02.206690+00:00
1.376765,2663049787,-0.0234,-0.0434,1.0150,2026-09-07T14:04:02.209046+00:00
1.377825,2663050847,-0.0264,-0.0439,1.0155,2026-09-07T14:04:02.211526+00:00
1.378848,2663051870,-0.0220,-0.0420,1.0175,2026-09-07T14:04:02.214075+00:00
1.379870,2663052892,-0.0220,-0.0420,1.0165,2026-09-07T14:04:02.216457+00:00
1.380892,2663053914,-0.0234,-0.0405,1.0175,2026-09-07T14:04:02.218873+00:00
1.381927,2663054949,-0.0229,-0.0371,1.0185,2026-09-07T14:04:02.221315+00:00
1.382949,2663055971,-0.0259,-0.0400,1.0146,2026-09-07T14:04:02.223773+00:00
1.383971,2663056993,-0.0205,-0.0366,1.0180,2026-09-07T14:04:02.226118+00:00
1.385003,2663058025,-0.0234,-0.0415,1.0150,2026-09-07T14:04:02.228427+00:00
1.386025,2663059047,-0.0200,-0.0415,1.0185,2026-09-07T14:04:02.230860+00:00
1.387046,2663060068,-0.0224,-0.0434,1.0238,2026-09-07T14:04:02.233345+00:00
1.388068,2663061090,-0.0200,-0.0429,1.0175,2026-09-07T14:04:02.235873+00:00
1.389109,2663062131,-0.0234,-0.0410,1.0185,2026-09-07T14:04:02.238309+00:00
1.390142,2663063164,-0.0185,-0.0429,1.0180,2026-09-07T14:04:02.240863+00:00
1.391165,2663064187,-0.0234,-0.0434,1.0185,2026-09-07T14:04:02.243288+00:00
1.392187,2663065209,-0.0215,-0.0444,1.0209,2026-09-07T14:04:02.245655+00:00
1.393210,2663066232,-0.0220,-0.0420,1.0185,2026-09-07T14:04:02.248051+00:00
1.394232,2663067254,-0.0239,-0.0459,1.0199,2026-09-07T14:04:02.250520+00:00
1.395261,2663068283,-0.0205,-0.0420,1.0214,2026-09-07T14:04:02.252875+00:00
1.396284,2663069306,-0.0210,-0.0439,1.0175,2026-09-07T14:04:02.255312+00:00
1.397308,2663070330,-0.0220,-0.0429,1.0160,2026-09-07T14:04:02.257866+00:00
1.398347,2663071369,-0.0195,-0.0468,1.0189,2026-09-07T14:04:02.260309+00:00
1.399387,2663072409,-0.0220,-0.0439,1.0219,2026-09-07T14:04:02.262620+00:00
1.400410,2663073432,-0.0200,-0.0425,1.0248,2026-09-07T14:04:02.265099+00:00
1.401459,2663074481,-0.0195,-0.0405,1.0146,2026-09-07T14:04:02.267560+00:00
1.402492,2663075514,-0.0220,-0.0464,1.0141,2026-09-07T14:04:02.270026+00:00
1.403513,2663076535,-0.0215,-0.0434,1.0165,2026-09-07T14:04:02.272525+00:00
1.404535,2663077557,-0.0244,-0.0454,1.0136,2026-09-07T14:04:02.275058+00:00
1.405556,2663078578,-0.0224,-0.0449,1.0165,2026-09-07T14:04:02.277455+00:00
1.406578,2663079600,-0.0229,-0.0439,1.0092,2026-09-07T14:04:02.279932+00:00
1.407599,2663080621,-0.0254,-0.0434,1.0155,2026-09-07T14:04:02.282310+00:00
1.408621,2663081643,-0.0185,-0.0444,1.0116,2026-09-07T14:04:02.284844+00:00
1.409643,2663082665,-0.0220,-0.0429,1.0150,2026-09-07T14:04:02.287338+00:00
1.410664,2663083686,-0.0215,-0.0395,1.0180,2026-09-07T14:04:02.289872+00:00
1.411740,2663084762,-0.0244,-0.0425,1.0097,2026-09-07T14:04:02.292347+00:00
1.412763,2663085785,-0.0239,-0.0415,1.0097,2026-09-07T14:04:02.294850+00:00
1.413785,2663086807,-0.0239,-0.0425,1.0131,2026-09-07T14:04:02.297203+00:00
1.414807,2663087829,-0.0229,-0.0390,1.0165,2026-09-07T14:04:02.299651+00:00
1.415840,2663088862,-0.0210,-0.0410,1.0146,2026-09-07T14:04:02.302030+00:00
1.416864,2663089886,-0.0195,-0.0405,1.0155,2026-09-07T14:04:02.304531+00:00
1.417886,2663090908,-0.0190,-0.0444,1.0185,2026-09-07T14:04:02.307064+00:00
1.418916,2663091938,-0.0200,-0.0410,1.0126,2026-09-07T14:04:02.309440+00:00
1.419938,2663092960,-0.0220,-0.0420,1.0170,2026-09-07T14:04:02.311937+00:00
1.420960,2663093982,-0.0210,-0.0434,1.0224,2026-09-07T14:04:02.314306+00:00
1.421981,2663095003,-0.0205,-0.0444,1.0185,2026-09-07T14:04:02.316856+00:00
1.423024,2663096046,-0.0220,-0.0429,1.0189,2026-09-07T14:04:02.319282+00:00
1.424057,2663097079,-0.0229,-0.0454,1.0155,2026-09-07T14:04:02.321870+00:00
1.425093,2663098115,-0.0249,-0.0454,1.0170,2026-09-07T14:04:02.324227+00:00
1.426115,2663099137,-0.0259,-0.0395,1.0160,2026-09-07T14:04:02.326775+00:00
1.427138,2663100160,-0.0249,-0.0429,1.0141,2026-09-07T14:04:02.333039+00:00
1.428167,2663101189,-0.0273,-0.0420,1.0155,2026-09-07T14:04:02.333061+00:00
1.429189,2663102211,-0.0195,-0.0415,1.0150,2026-09-07T14:04:02.334480+00:00
1.430211,2663103233,-0.0239,-0.0434,1.0170,2026-09-07T14:04:02.336454+00:00
1.431234,2663104256,-0.0234,-0.0439,1.0180,2026-09-07T14:04:02.342155+00:00
1.432291,2663105313,-0.0215,-0.0434,1.0141,2026-09-07T14:04:02.342167+00:00
1.433315,2663106337,-0.0215,-0.0459,1.0170,2026-09-07T14:04:02.344761+00:00
1.434337,2663107359,-0.0205,-0.0439,1.0131,2026-09-07T14:04:02.346462+00:00
1.435386,2663108408,-0.0200,-0.0400,1.0155,2026-09-07T14:04:02.348782+00:00
1.436428,2663109450,-0.0185,-0.0425,1.0180,2026-09-07T14:04:02.351234+00:00
1.437450,2663110472,-0.0239,-0.0415,1.0116,2026-09-07T14:04:02.354044+00:00
1.438471,2663111493,-0.0220,-0.0478,1.0146,2026-09-07T14:04:02.356253+00:00
1.439493,2663112515,-0.0259,-0.0449,1.0155,2026-09-07T14:04:02.358511+00:00
1.440514,2663113536,-0.0195,-0.0386,1.0155,2026-09-07T14:04:02.360965+00:00
1.441536,2663114558,-0.0220,-0.0429,1.0165,2026-09-07T14:04:02.363363+00:00
1.442557,2663115579,-0.0224,-0.0390,1.0185,2026-09-07T14:04:02.365872+00:00
1.443579,2663116601,-0.0190,-0.0405,1.0175,2026-09-07T14:04:02.368220+00:00
1.444652,2663117674,-0.0142,-0.0415,1.0185,2026-09-07T14:04:02.370780+00:00
1.445675,2663118697,-0.0224,-0.0415,1.0170,2026-09-07T14:04:02.373214+00:00
1.446697,2663119719,-0.0195,-0.0449,1.0194,2026-09-07T14:04:02.375613+00:00
1.447719,2663120741,-0.0185,-0.0420,1.0199,2026-09-07T14:04:02.378144+00:00
1.448754,2663121776,-0.0210,-0.0425,1.0180,2026-09-07T14:04:02.381336+00:00
1.449776,2663122798,-0.0229,-0.0425,1.0170,2026-09-07T14:04:02.382870+00:00
1.450800,2663123822,-0.0215,-0.0415,1.0165,2026-09-07T14:04:02.385210+00:00
1.451823,2663124845,-0.0234,-0.0429,1.0209,2026-09-07T14:04:02.387539+00:00
1.452860,2663125882,-0.0195,-0.0415,1.0170,2026-09-07T14:04:02.390047+00:00
1.453882,2663126904,-0.0181,-0.0415,1.0160,2026-09-07T14:04:02.392431+00:00
1.454905,2663127927,-0.0195,-0.0410,1.0185,2026-09-07T14:04:02.394750+00:00
1.455945,2663128967,-0.0205,-0.0429,1.0160,2026-09-07T14:04:02.397331+00:00
1.456979,2663130001,-0.0215,-0.0434,1.0160,2026-09-07T14:04:02.399748+00:00
1.458006,2663131028,-0.0234,-0.0444,1.0170,2026-09-07T14:04:02.402197+00:00
1.459028,2663132050,-0.0234,-0.0420,1.0180,2026-09-07T14:04:02.404638+00:00
1.460051,2663133073,-0.0161,-0.0395,1.0209,2026-09-07T14:04:02.407021+00:00
1.461073,2663134095,-0.0200,-0.0400,1.0214,2026-09-07T14:04:02.409494+00:00
1.462094,2663135116,-0.0195,-0.0405,1.0219,2026-09-07T14:04:02.411850+00:00
1.463116,2663136138,-0.0195,-0.0429,1.0165,2026-09-07T14:04:02.414304+00:00
1.464139,2663137161,-0.0171,-0.0444,1.0160,2026-09-07T14:04:02.416831+00:00
1.465161,2663138183,-0.0205,-0.0400,1.0175,2026-09-07T14:04:02.419221+00:00
1.466219,2663139241,-0.0229,-0.0410,1.0150,2026-09-07T14:04:02.421751+00:00
1.467242,2663140264,-0.0244,-0.0386,1.0165,2026-09-07T14:04:02.424163+00:00
1.468291,2663141313,-0.0205,-0.0420,1.0160,2026-09-07T14:04:02.426636+00:00
1.469335,2663142357,-0.0205,-0.0415,1.0194,2026-09-07T14:04:02.428997+00:00
1.470356,2663143378,-0.0259,-0.0376,1.0238,2026-09-07T14:04:02.431371+00:00
1.471377,2663144399,-0.0200,-0.0376,1.0146,2026-09-07T14:04:02.433833+00:00
1.472399,2663145421,-0.0224,-0.0449,1.0160,2026-09-07T14:04:02.436332+00:00
1.473420,2663146442,-0.0254,-0.0439,1.0175,2026-09-07T14:04:02.438749+00:00
1.474442,2663147464,-0.0224,-0.0410,1.0165,2026-09-07T14:04:02.441084+00:00
1.475463,2663148485,-0.0215,-0.0429,1.0175,2026-09-07T14:04:02.443561+00:00
1.476485,2663149507,-0.0239,-0.0444,1.0160,2026-09-07T14:04:02.445947+00:00
1.477506,2663150528,-0.0244,-0.0420,1.0165,2026-09-07T14:04:02.448413+00:00
1.478555,2663151577,-0.0229,-0.0449,1.0155,2026-09-07T14:04:02.450852+00:00
1.479605,2663152627,-0.0229,-0.0439,1.0165,2026-09-07T14:04:02.453241+00:00
1.480627,2663153649,-0.0220,-0.0429,1.0209,2026-09-07T14:04:02.455771+00:00
1.481649,2663154671,-0.0220,-0.0434,1.0180,2026-09-07T14:04:02.458117+00:00
1.482672,2663155694,-0.0190,-0.0425,1.0185,2026-09-07T14:04:02.460659+00:00
1.483694,2663156716,-0.0195,-0.0420,1.0175,2026-09-07T14:04:02.463045+00:00
1.484716,2663157738,-0.0210,-0.0405,1.0185,2026-09-07T14:04:02.465515+00:00
1.485738,2663158760,-0.0185,-0.0434,1.0155,2026-09-07T14:04:02.467987+00:00
1.486759,2663159781,-0.0151,-0.0449,1.0185,2026-09-07T14:04:02.470365+00:00
1.487781,2663160803,-0.0224,-0.0449,1.0170,2026-09-07T14:04:02.472767+00:00
1.488803,2663161825,-0.0229,-0.0415,1.0214,2026-09-07T14:04:02.475117+00:00
1.489825,2663162847,-0.0239,-0.0415,1.0199,2026-09-07T14:04:02.477576+00:00
1.490866,2663163888,-0.0215,-0.0420,1.0204,2026-09-07T14:04:02.480041+00:00
1.491899,2663164921,-0.0244,-0.0415,1.0131,2026-09-07T14:04:02.482369+00:00
1.492925,2663165947,-0.0234,-0.0429,1.0106,2026-09-07T14:04:02.484847+00:00
1.493949,2663166971,-0.0220,-0.0405,1.0116,2026-09-07T14:04:02.487183+00:00
1.494971,2663167993,-0.0254,-0.0449,1.0106,2026-09-07T14:04:02.489655+00:00
1.495994,2663169016,-0.0254,-0.0425,1.0038,2026-09-07T14:04:02.492049+00:00
1.497016,2663170038,-0.0229,-0.0420,1.0106,2026-09-07T14:04:02.494541+00:00
1.498039,2663171061,-0.0215,-0.0454,1.0136,2026-09-07T14:04:02.496951+00:00
1.499061,2663172083,-0.0234,-0.0415,1.0116,2026-09-07T14:04:02.499417+00:00
1.500102,2663173124,-0.0249,-0.0381,1.0116,2026-09-07T14:04:02.501844+00:00
1.501142,2663174164,-0.0249,-0.0420,1.0116,2026-09-07T14:04:02.504376+00:00
1.502165,2663175187,-0.0215,-0.0425,1.0111,2026-09-07T14:04:02.506777+00:00
1.503214,2663176236,-0.0234,-0.0425,1.0097,2026-09-07T14:04:02.509273+00:00
1.504245,2663177267,-0.0273,-0.0395,1.0160,2026-09-07T14:04:02.511612+00:00
1.505266,2663178288,-0.0293,-0.0420,1.0175,2026-09-07T14:04:02.514102+00:00
1.506288,2663179310,-0.0312,-0.0425,1.0146,2026-09-07T14:04:02.516586+00:00
1.507309,2663180331,-0.0283,-0.0439,1.0165,2026-09-07T14:04:02.519079+00:00
1.508331,2663181353,-0.0249,-0.0468,1.0155,2026-09-07T14:04:02.521441+00:00
1.509352,2663182374,-0.0283,-0.0429,1.0126,2026-09-07T14:04:02.523862+00:00
1.510374,2663183396,-0.0244,-0.0415,1.0155,2026-09-07T14:04:02.526305+00:00
1.511395,2663184417,-0.0239,-0.0410,1.0111,2026-09-07T14:04:02.528786+00:00
1.512417,2663185439,-0.0200,-0.0405,1.0185,2026-09-07T14:04:02.533484+00:00
1.513486,2663186508,-0.0176,-0.0361,1.0204,2026-09-07T14:04:02.533655+00:00
1.514509,2663187531,-0.0205,-0.0371,1.0170,2026-09-07T14:04:02.536609+00:00
1.515531,2663188553,-0.0210,-0.0420,1.0199,2026-09-07T14:04:02.539454+00:00
1.516552,2663189574,-0.0234,-0.0464,1.0233,2026-09-07T14:04:02.543241+00:00
1.517588,2663190610,-0.0185,-0.0468,1.0219,2026-09-07T14:04:02.543395+00:00
1.518610,2663191632,-0.0205,-0.0434,1.0233,2026-09-07T14:04:02.545824+00:00
1.519631,2663192653,-0.0264,-0.0434,1.0180,2026-09-07T14:04:02.548144+00:00
1.520653,2663193675,-0.0254,-0.0449,1.0214,2026-09-07T14:04:02.551185+00:00
1.521675,2663194697,-0.0200,-0.0405,1.0219,2026-09-07T14:04:02.554195+00:00
1.522697,2663195719,-0.0210,-0.0444,1.0194,2026-09-07T14:04:02.555955+00:00
1.523719,2663196741,-0.0224,-0.0405,1.0092,2026-09-07T14:04:02.558886+00:00
1.524766,2663197788,-0.0264,-0.0429,1.0126,2026-09-07T14:04:02.561570+00:00
1.525792,2663198814,-0.0249,-0.0415,1.0097,2026-09-07T14:04:02.563289+00:00
1.526814,2663199836,-0.0254,-0.0439,1.0165,2026-09-07T14:04:02.565657+00:00
1.527839,2663200861,-0.0273,-0.0434,1.0170,2026-09-07T14:04:02.567674+00:00
1.528864,2663201886,-0.0205,-0.0410,1.0131,2026-09-07T14:04:02.570409+00:00
1.529886,2663202908,-0.0239,-0.0429,1.0141,2026-09-07T14:04:02.572437+00:00
1.530913,2663203935,-0.0229,-0.0425,1.0106,2026-09-07T14:04:02.574793+00:00
1.531936,2663204958,-0.0224,-0.0468,1.0121,2026-09-07T14:04:02.577440+00:00
1.532958,2663205980,-0.0185,-0.0439,1.0180,2026-09-07T14:04:02.579672+00:00
1.533980,2663207002,-0.0200,-0.0386,1.0194,2026-09-07T14:04:02.582586+00:00
1.535038,2663208060,-0.0215,-0.0356,1.0131,2026-09-07T14:04:02.584545+00:00
1.536061,2663209083,-0.0268,-0.0356,1.0072,2026-09-07T14:04:02.587070+00:00
1.537083,2663210105,-0.0210,-0.0439,1.0082,2026-09-07T14:04:02.589498+00:00
1.538132,2663211154,-0.0210,-0.0361,1.0141,2026-09-07T14:04:02.591976+00:00
1.539174,2663212196,-0.0239,-0.0439,1.0131,2026-09-07T14:04:02.594398+00:00
1.540196,2663213218,-0.0200,-0.0420,1.0175,2026-09-07T14:04:02.596708+00:00
1.541217,2663214239,-0.0273,-0.0444,1.0160,2026-09-07T14:04:02.599037+00:00
1.542241,2663215263,-0.0220,-0.0449,1.0233,2026-09-07T14:04:02.601510+00:00
1.543262,2663216284,-0.0234,-0.0425,1.0155,2026-09-07T14:04:02.603864+00:00
1.544283,2663217305,-0.0224,-0.0429,1.0175,2026-09-07T14:04:02.606309+00:00
1.545305,2663218327,-0.0303,-0.0420,1.0199,2026-09-07T14:04:02.608870+00:00
1.546326,2663219348,-0.0239,-0.0429,1.0194,2026-09-07T14:04:02.611306+00:00
1.547376,2663220398,-0.0205,-0.0400,1.0224,2026-09-07T14:04:02.613770+00:00
1.548426,2663221448,-0.0210,-0.0449,1.0219,2026-09-07T14:04:02.616261+00:00
1.549448,2663222470,-0.0210,-0.0434,1.0175,2026-09-07T14:04:02.618758+00:00
1.550470,2663223492,-0.0215,-0.0420,1.0189,2026-09-07T14:04:02.621231+00:00
1.551493,2663224515,-0.0239,-0.0459,1.0199,2026-09-07T14:04:02.623773+00:00
1.552517,2663225539,-0.0195,-0.0410,1.0204,2026-09-07T14:04:02.626120+00:00
1.553539,2663226561,-0.0220,-0.0420,1.0199,2026-09-07T14:04:02.628454+00:00
1.554560,2663227582,-0.0239,-0.0439,1.0228,2026-09-07T14:04:02.630875+00:00
1.555583,2663228605,-0.0190,-0.0405,1.0224,2026-09-07T14:04:02.633206+00:00
1.556605,2663229627,-0.0171,-0.0425,1.0204,2026-09-07T14:04:02.635634+00:00
1.557626,2663230648,-0.0244,-0.0454,1.0185,2026-09-07T14:04:02.638032+00:00
1.558648,2663231670,-0.0200,-0.0405,1.0175,2026-09-07T14:04:02.640381+00:00
1.559689,2663232711,-0.0229,-0.0400,1.0170,2026-09-07T14:04:02.642775+00:00
1.560713,2663233735,-0.0210,-0.0449,1.0233,2026-09-07T14:04:02.645259+00:00
1.561735,2663234757,-0.0156,-0.0425,1.0204,2026-09-07T14:04:02.647618+00:00
1.562764,2663235786,-0.0200,-0.0400,1.0194,2026-09-07T14:04:02.650172+00:00
1.563786,2663236808,-0.0229,-0.0464,1.0209,2026-09-07T14:04:02.652546+00:00
1.564809,2663237831,-0.0224,-0.0420,1.0194,2026-09-07T14:04:02.654936+00:00
1.565838,2663238860,-0.0181,-0.0454,1.0194,2026-09-07T14:04:02.657433+00:00
1.566860,2663239882,-0.0181,-0.0420,1.0185,2026-09-07T14:04:02.659803+00:00
1.567883,2663240905,-0.0244,-0.0439,1.0199,2026-09-07T14:04:02.662219+00:00
1.568905,2663241927,-0.0215,-0.0454,1.0185,2026-09-07T14:04:02.664681+00:00
1.569963,2663242985,-0.0166,-0.0434,1.0150,2026-09-07T14:04:02.667039+00:00
1.570986,2663244008,-0.0190,-0.0473,1.0160,2026-09-07T14:04:02.669474+00:00
1.572008,2663245030,-0.0215,-0.0449,1.0180,2026-09-07T14:04:02.671863+00:00
1.573057,2663246079,-0.0171,-0.0439,1.0165,2026-09-07T14:04:02.674353+00:00
1.574079,2663247101,-0.0190,-0.0464,1.0170,2026-09-07T14:04:02.676771+00:00
1.575101,2663248123,-0.0200,-0.0459,1.0150,2026-09-07T14:04:02.679194+00:00
1.576122,2663249144,-0.0210,-0.0459,1.0199,2026-09-07T14:04:02.681795+00:00
1.577143,2663250165,-0.0229,-0.0444,1.0199,2026-09-07T14:04:02.684292+00:00
1.578165,2663251187,-0.0181,-0.0415,1.0170,2026-09-07T14:04:02.686633+00:00
1.579187,2663252209,-0.0200,-0.0420,1.0233,2026-09-07T14:04:02.689158+00:00
1.580208,2663253230,-0.0278,-0.0420,1.0204,2026-09-07T14:04:02.691592+00:00
1.581229,2663254251,-0.0220,-0.0415,1.0214,2026-09-07T14:04:02.694035+00:00
1.582251,2663255273,-0.0249,-0.0405,1.0209,2026-09-07T14:04:02.696400+00:00
1.583327,2663256349,-0.0200,-0.0454,1.0165,2026-09-07T14:04:02.698780+00:00
1.584351,2663257373,-0.0176,-0.0468,1.0165,2026-09-07T14:04:02.701205+00:00
1.585372,2663258394,-0.0220,-0.0493,1.0189,2026-09-07T14:04:02.703510+00:00
1.586394,2663259416,-0.0200,-0.0434,1.0194,2026-09-07T14:04:02.705955+00:00
1.587426,2663260448,-0.0176,-0.0410,1.0228,2026-09-07T14:04:02.708469+00:00
1.588448,2663261470,-0.0205,-0.0434,1.0185,2026-09-07T14:04:02.710894+00:00
1.589470,2663262492,-0.0200,-0.0395,1.0209,2026-09-07T14:04:02.713372+00:00
1.590494,2663263516,-0.0234,-0.0449,1.0219,2026-09-07T14:04:02.715802+00:00
1.591515,2663264537,-0.0224,-0.0425,1.0204,2026-09-07T14:04:02.718088+00:00
1.592537,2663265559,-0.0210,-0.0464,1.0219,2026-09-07T14:04:02.720567+00:00
1.593559,2663266581,-0.0205,-0.0425,1.0155,2026-09-07T14:04:02.722980+00:00
1.594605,2663267627,-0.0185,-0.0420,1.0175,2026-09-07T14:04:02.725460+00:00
1.595628,2663268650,-0.0224,-0.0454,1.0141,2026-09-07T14:04:02.728048+00:00
1.596650,2663269672,-0.0224,-0.0420,1.0126,2026-09-07T14:04:02.734104+00:00
1.597677,2663270699,-0.0205,-0.0400,1.0170,2026-09-07T14:04:02.734118+00:00
1.598701,2663271723,-0.0176,-0.0400,1.0155,2026-09-07T14:04:02.735220+00:00
1.599724,2663272746,-0.0200,-0.0434,1.0185,2026-09-07T14:04:02.737887+00:00
1.600749,2663273771,-0.0195,-0.0381,1.0175,2026-09-07T14:04:02.740259+00:00
1.601772,2663274794,-0.0205,-0.0444,1.0180,2026-09-07T14:04:02.744381+00:00
1.602794,2663275816,-0.0205,-0.0366,1.0209,2026-09-07T14:04:02.745468+00:00
1.603835,2663276857,-0.0220,-0.0390,1.0204,2026-09-07T14:04:02.747840+00:00
1.604877,2663277899,-0.0210,-0.0468,1.0219,2026-09-07T14:04:02.750163+00:00
1.605901,2663278923,-0.0220,-0.0371,1.0165,2026-09-07T14:04:02.752578+00:00
1.606950,2663279972,-0.0224,-0.0420,1.0209,2026-09-07T14:04:02.755590+00:00
1.607981,2663281003,-0.0234,-0.0429,1.0185,2026-09-07T14:04:02.757348+00:00
1.609003,2663282025,-0.0234,-0.0439,1.0185,2026-09-07T14:04:02.760472+00:00
1.610024,2663283046,-0.0200,-0.0425,1.0189,2026-09-07T14:04:02.763258+00:00
1.611046,2663284068,-0.0224,-0.0405,1.0146,2026-09-07T14:04:02.765006+00:00
1.612067,2663285089,-0.0220,-0.0449,1.0185,2026-09-07T14:04:02.767513+00:00
1.613089,2663286111,-0.0220,-0.0468,1.0146,2026-09-07T14:04:02.769763+00:00
1.614110,2663287132,-0.0205,-0.0429,1.0146,2026-09-07T14:04:02.772786+00:00
1.615132,2663288154,-0.0259,-0.0434,1.0141,2026-09-07T14:04:02.774618+00:00
1.616181,2663289203,-0.0220,-0.0425,1.0150,2026-09-07T14:04:02.777163+00:00
1.617230,2663290252,-0.0220,-0.0429,1.0111,2026-09-07T14:04:02.779408+00:00
1.618252,2663291274,-0.0215,-0.0420,1.0131,2026-09-07T14:04:02.781875+00:00
1.619273,2663292295,-0.0244,-0.0415,1.0131,2026-09-07T14:04:02.785031+00:00
1.620297,2663293319,-0.0244,-0.0395,1.0106,2026-09-07T14:04:02.786767+00:00
1.621319,2663294341,-0.0249,-0.0405,1.0106,2026-09-07T14:04:02.789351+00:00
